Attaching to elk_filebeat_1, elk_metricbeat_1, elk_logstash_1, elk_kibana_1, elk_elasticsearch_1
[33mmetricbeat_1     |[0m 2019-06-11T06:16:52.458Z	INFO	instance/beat.go:571	Home path: [/usr/share/metricbeat] Config path: [/usr/share/metricbeat] Data path: [/usr/share/metricbeat/data] Logs path: [/usr/share/metricbeat/logs]
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:tilemap@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:watcher@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:grokdebugger@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:logstash@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:beats_management@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:index_management@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:index_lifecycle_management@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:rollup@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:remote_clusters@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:cross_cluster_replication@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["info","monitoring-ui","kibana-monitoring"],"pid":1,"message":"Starting monitoring stats collection"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:maps@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["license","info","xpack"],"pid":1,"message":"Imported license information from Elasticsearch for the [monitoring] cluster: mode: trial | status: active | expiry date: 2019-07-11T06:17:22+00:00"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:30Z","tags":["status","plugin:security@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:32Z","tags":["reporting","browser-driver","warning"],"pid":1,"message":"Enabling the Chromium sandbox provides an additional layer of protection."}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:32Z","tags":["reporting","warning"],"pid":1,"message":"Generating a random key for xpack.reporting.encryptionKey. To prevent pending reports from failing on restart, please set xpack.reporting.encryptionKey in kibana.yml"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:32Z","tags":["status","plugin:reporting@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:32Z","tags":["info","task_manager"],"pid":1,"message":"Installing .kibana_task_manager index template version: 7010199."}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:32Z","tags":["info","task_manager"],"pid":1,"message":"Installed .kibana_task_manager index template: version 7010199 (API version 1)"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:33Z","tags":["info","migrations"],"pid":1,"message":"Creating index .kibana_1."}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:33Z","tags":["info","migrations"],"pid":1,"message":"Pointing alias .kibana to .kibana_1."}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:33Z","tags":["info","migrations"],"pid":1,"message":"Finished in 496ms."}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:33Z","tags":["listening","info"],"pid":1,"message":"Server running at http://0:5601"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:34Z","tags":["status","plugin:spaces@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
